Model year,Make,Model,Vehicle class,Engine size (L),Cylinders,Transmission,Fuel type,CO2 emissions (g/km),CO2 rating,Smog rating,fuel_efficiency_score,engine_displacement_per_cylinder,estimated_weight,power_to_weight_ratio,city_highway_diff,engine_efficiency,cylinder_efficiency
2024,Audi,Q7 55 TFSI quattro,Sport utility vehicle: Standard,3.0,6,AS8,Z,268,4.0,5.0,8.771929824561402,0.5,900.0,0.0033333333333333335,2.8999999999999986,89.33333333333333,44.666666666666664
2024,Audi,Q8 55 TFSI quattro,Sport utility vehicle: Standard,3.0,6,AS8,Z,285,4.0,5.0,8.264462809917356,0.5,900.0,0.0033333333333333335,3.1999999999999993,95.0,47.5
2024,Audi,RS 5 Coupé,Subcompact,2.9,6,AS8,Z,264,4.0,5.0,8.849557522123893,0.48333333333333334,487.2,0.005952380952380952,3.5999999999999996,91.0344827586207,44.0
2024,Audi,RS 5 Sportback,Mid-size,2.9,6,AS8,Z,272,4.0,5.0,8.620689655172415,0.48333333333333334,870.0,0.003333333333333333,3.700000000000001,93.79310344827587,45.333333333333336
2024,Audi,RS 6 Avant performance,Station wagon: Mid-size,4.0,8,AS8,Z,335,3.0,3.0,7.042253521126761,0.5,1320.0,0.0030303030303030303,5.899999999999999,83.75,41.875
2024,Audi,RS 7 Sportback performance,Mid-size,4.0,8,AS8,Z,335,3.0,3.0,7.042253521126761,0.5,1200.0,0.0033333333333333335,5.899999999999999,83.75,41.875
2024,Audi,S3 quattro,Subcompact,2.0,4,AM7,Z,208,5.0,5.0,11.235955056179774,0.5,336.0,0.005952380952380952,2.799999999999999,104.0,52.0
2024,Audi,S4 quattro,Compact,3.0,6,AS8,Z,228,5.0,5.0,10.309278350515465,0.5,720.0,0.004166666666666667,3.0,76.0,38.0
2024,Audi,S5 Cabriolet quattro,Subcompact,3.0,6,AS8,Z,247,5.0,5.0,9.523809523809524,0.5,503.99999999999994,0.005952380952380953,3.0999999999999996,82.33333333333333,41.166666666666664
2024,Audi,S5 Coupé quattro,Subcompact,3.0,6,AS8,Z,228,5.0,5.0,10.309278350515465,0.5,503.99999999999994,0.005952380952380953,3.0,76.0,38.0
2024,Audi,S5 Sportback quattro,Mid-size,3.0,6,AS8,Z,238,5.0,5.0,9.803921568627452,0.5,900.0,0.0033333333333333335,3.6000000000000014,79.33333333333333,39.666666666666664
2024,Audi,S6 quattro,Mid-size,2.9,6,AS8,Z,252,5.0,5.0,9.345794392523365,0.48333333333333334,870.0,0.003333333333333333,3.5,86.89655172413794,42.0
2024,Audi,S7 quattro,Mid-size,2.9,6,AS8,Z,252,5.0,5.0,9.345794392523365,0.48333333333333334,870.0,0.003333333333333333,3.5,86.89655172413794,42.0
2024,Audi,S8 quattro,Full-size,4.0,8,AS8,Z,312,4.0,3.0,7.518796992481203,0.5,1440.0,0.002777777777777778,6.0,78.0,39.0
2024,Audi,SQ5 quattro,Sport utility vehicle: Small,3.0,6,AS8,Z,266,4.0,5.0,8.771929824561402,0.5,900.0,0.0033333333333333335,2.799999999999999,88.66666666666667,44.333333333333336
2024,Audi,SQ5 Sportback quattro,Sport utility vehicle: Small,3.0,6,AS8,Z,266,4.0,5.0,8.771929824561402,0.5,900.0,0.0033333333333333335,2.799999999999999,88.66666666666667,44.333333333333336
2024,Audi,SQ7 quattro,Sport utility vehicle: Standard,4.0,8,AS8,Z,326,3.0,3.0,7.194244604316546,0.5,1200.0,0.0033333333333333335,4.5,81.5,40.75
2024,Audi,SQ8 quattro,Sport utility vehicle: Standard,4.0,8,AS8,Z,322,3.0,3.0,7.246376811594202,0.5,1200.0,0.0033333333333333335,4.1,80.5,40.25
2024,Bentley,Bentayga,Sport utility vehicle: Standard,4.0,8,AS8,Z,343,3.0,3.0,6.8493150684931505,0.5,1200.0,0.0033333333333333335,5.700000000000001,85.75,42.875
2024,Bentley,Bentayga EWB,Sport utility vehicle: Standard,4.0,8,AS8,Z,343,3.0,3.0,6.8493150684931505,0.5,1200.0,0.0033333333333333335,5.700000000000001,85.75,42.875
2024,Bentley,Continental GT,Subcompact,4.0,8,AM8,Z,322,3.0,3.0,7.299270072992701,0.5,672.0,0.005952380952380952,5.899999999999999,80.5,40.25
2024,Bentley,Continental GT Convertible,Minicompact,4.0,8,AM8,Z,337,3.0,3.0,6.9930069930069925,0.5,576.0,0.006944444444444444,5.299999999999999,84.25,42.125
2024,Bentley,Flying Spur,Mid-size,4.0,8,AM8,Z,333,3.0,3.0,7.042253521126761,0.5,1200.0,0.0033333333333333335,4.200000000000001,83.25,41.625
2024,BMW,228i xDrive Gran Coupe,Compact,2.0,4,AS8,Z,205,5.0,7.0,11.363636363636363,0.5,480.0,0.004166666666666667,2.999999999999999,102.5,51.25
2024,BMW,230i xDrive Coupe,Subcompact,2.0,4,AS8,Z,195,6.0,3.0,11.904761904761905,0.5,336.0,0.005952380952380952,2.5,97.5,48.75
2024,BMW,330i xDrive Sedan,Compact,2.0,4,AS8,Z,200,6.0,7.0,11.627906976744187,0.5,480.0,0.004166666666666667,2.8000000000000007,100.0,50.0
2024,BMW,430i xDrive Cabriolet,Subcompact,2.0,4,AS8,Z,203,5.0,7.0,11.49425287356322,0.5,336.0,0.005952380952380952,2.9000000000000004,101.5,50.75
2024,BMW,430i xDrive Coupe,Subcompact,2.0,4,AS8,Z,203,5.0,7.0,11.49425287356322,0.5,336.0,0.005952380952380952,2.9000000000000004,101.5,50.75
2024,BMW,530i xDrive Sedan,Mid-size,2.0,4,AS8,Z,182,6.0,7.0,12.658227848101266,0.5,600.0,0.0033333333333333335,1.8999999999999995,91.0,45.5
2024,BMW,760i xDrive Sedan,Full-size,4.4,8,AS8,Z,265,4.0,5.0,8.695652173913043,0.55,1584.0,0.002777777777777778,4.0,60.22727272727272,33.125
2024,BMW,ALPINA B8 Gran Coupe,Mid-size,4.4,8,AS8,Z,284,4.0,3.0,8.196721311475411,0.55,1320.0,0.0033333333333333335,4.199999999999999,64.54545454545455,35.5
2024,BMW,ALPINA XB7,Sport utility vehicle: Standard,4.4,8,AS8,Z,314,4.0,5.0,7.352941176470589,0.55,1320.0,0.0033333333333333335,3.5999999999999996,71.36363636363636,39.25
2024,BMW,M2 Coupe,Subcompact,3.0,6,AS8,Z,294,4.0,5.0,7.874015748031496,0.5,503.99999999999994,0.005952380952380953,4.299999999999999,98.0,49.0
2024,BMW,M2 Coupe,Subcompact,3.0,6,M6,Z,287,4.0,5.0,8.064516129032258,0.5,503.99999999999994,0.005952380952380953,4.300000000000001,95.66666666666667,47.833333333333336
2024,BMW,M240i xDrive Coupe,Subcompact,3.0,6,AS8,Z,210,5.0,5.0,11.11111111111111,0.5,503.99999999999994,0.005952380952380953,3.0,70.0,35.0
2024,BMW,M3 Sedan,Compact,3.0,6,M6,Z,293,4.0,5.0,7.936507936507937,0.5,720.0,0.004166666666666667,4.6,97.66666666666667,48.833333333333336
2024,BMW,M3 Competition M xDrive Sedan,Compact,3.0,6,AS8,Z,296,4.0,5.0,7.874015748031496,0.5,720.0,0.004166666666666667,4.1,98.66666666666667,49.333333333333336
2024,BMW,M3 CS Sedan,Compact,3.0,6,AS8,Z,305,4.0,5.0,7.575757575757576,0.5,720.0,0.004166666666666667,4.700000000000001,101.66666666666667,50.833333333333336
2024,BMW,M340i xDrive Sedan,Compact,3.0,6,AS8,Z,212,5.0,5.0,10.989010989010989,0.5,720.0,0.004166666666666667,2.9000000000000004,70.66666666666667,35.333333333333336
2024,BMW,M4 Competition M xDrive Cabriolet,Subcompact,3.0,6,AS8,Z,301,4.0,5.0,7.751937984496124,0.5,503.99999999999994,0.005952380952380953,4.699999999999999,100.33333333333333,50.166666666666664
2024,BMW,M4 Competition M xDrive Coupe,Subcompact,3.0,6,AS8,Z,296,4.0,5.0,7.874015748031496,0.5,503.99999999999994,0.005952380952380953,4.1,98.66666666666667,49.333333333333336
2024,BMW,M4 Coupe,Subcompact,3.0,6,M6,Z,293,4.0,5.0,7.936507936507937,0.5,503.99999999999994,0.005952380952380953,4.6,97.66666666666667,48.833333333333336
2024,BMW,M440i xDrive Cabriolet,Subcompact,3.0,6,AS8,Z,211,5.0,5.0,10.989010989010989,0.5,503.99999999999994,0.005952380952380953,2.9000000000000004,70.33333333333333,35.166666666666664
2024,BMW,M440i xDrive Coupe,Subcompact,3.0,6,AS8,Z,216,5.0,5.0,10.75268817204301,0.5,503.99999999999994,0.005952380952380953,3.1999999999999993,72.0,36.0
2024,BMW,M440i xDrive Gran Coupe,Compact,3.0,6,AS8,Z,218,5.0,5.0,10.638297872340425,0.5,720.0,0.004166666666666667,2.8999999999999995,72.66666666666667,36.333333333333336
2024,BMW,M8 Competition Cabriolet,Subcompact,4.4,8,AS8,Z,321,3.0,3.0,7.299270072992701,0.55,739.1999999999999,0.005952380952380954,5.1,72.95454545454545,40.125
2024,BMW,M8 Competition Coupe,Subcompact,4.4,8,AS8,Z,321,3.0,3.0,7.299270072992701,0.55,739.1999999999999,0.005952380952380954,5.1,72.95454545454545,40.125
2024,BMW,M8 Competition Gran Coupe,Mid-size,4.4,8,AS8,Z,321,3.0,3.0,7.299270072992701,0.55,1320.0,0.0033333333333333335,5.1,72.95454545454545,40.125
2024,BMW,M850i xDrive Cabriolet,Subcompact,4.4,8,AS8,Z,284,4.0,3.0,8.196721311475411,0.55,739.1999999999999,0.005952380952380954,4.199999999999999,64.54545454545455,35.5
2024,BMW,M850i xDrive Coupe,Subcompact,4.4,8,AS8,Z,284,4.0,3.0,8.196721311475411,0.55,739.1999999999999,0.005952380952380954,4.199999999999999,64.54545454545455,35.5
2024,BMW,M850i xDrive Gran Coupe,Mid-size,4.4,8,AS8,Z,284,4.0,3.0,8.196721311475411,0.55,1320.0,0.0033333333333333335,4.199999999999999,64.54545454545455,35.5
2024,BMW,X1 xDrive28i,Sport utility vehicle: Small,2.0,4,AM7,Z,195,6.0,8.0,11.904761904761905,0.5,600.0,0.0033333333333333335,2.5999999999999996,97.5,48.75
2024,BMW,X1 M35i xDrive,Sport utility vehicle: Small,2.0,4,AM7,Z,208,5.0,6.0,11.11111111111111,0.5,600.0,0.0033333333333333335,2.5,104.0,52.0
2024,BMW,X2 xDrive28i,Sport utility vehicle: Small,2.0,4,AM7,Z,198,6.0,8.0,11.764705882352942,0.5,600.0,0.0033333333333333335,2.5999999999999996,99.0,49.5
2024,BMW,X2 M35i xDrive,Sport utility vehicle: Small,2.0,4,AM7,Z,207,5.0,6.0,11.235955056179774,0.5,600.0,0.0033333333333333335,3.000000000000001,103.5,51.75
2024,BMW,X3 xDrive30i,Sport utility vehicle: Small,2.0,4,AS8,Z,229,5.0,7.0,10.1010101010101,0.5,600.0,0.0033333333333333335,2.5999999999999996,114.5,57.25
2024,BMW,X3 M,Sport utility vehicle: Small,3.0,6,AS8,Z,323,3.0,3.0,7.194244604316546,0.5,900.0,0.0033333333333333335,4.0,107.66666666666667,53.833333333333336
2024,BMW,X3 M Competition,Sport utility vehicle: Small,3.0,6,AS8,Z,323,3.0,3.0,7.194244604316546,0.5,900.0,0.0033333333333333335,4.0,107.66666666666667,53.833333333333336
2024,BMW,X3 M40i,Sport utility vehicle: Small,3.0,6,AS8,Z,235,5.0,5.0,9.900990099009901,0.5,900.0,0.0033333333333333335,1.9000000000000004,78.33333333333333,39.166666666666664
2024,BMW,X4 xDrive30i,Sport utility vehicle: Small,2.0,4,AS8,Z,229,5.0,7.0,10.1010101010101,0.5,600.0,0.0033333333333333335,2.5999999999999996,114.5,57.25
2024,BMW,X4 M,Sport utility vehicle: Small,3.0,6,AS8,Z,323,3.0,3.0,7.194244604316546,0.5,900.0,0.0033333333333333335,4.0,107.66666666666667,53.833333333333336
2024,BMW,X4 M Competition,Sport utility vehicle: Small,3.0,6,AS8,Z,323,3.0,3.0,7.194244604316546,0.5,900.0,0.0033333333333333335,4.0,107.66666666666667,53.833333333333336
2024,BMW,X4 M40i,Sport utility vehicle: Small,3.0,6,AS8,Z,235,5.0,5.0,9.900990099009901,0.5,900.0,0.0033333333333333335,1.9000000000000004,78.33333333333333,39.166666666666664
2024,BMW,X5 xDrive40i,Sport utility vehicle: Standard,3.0,6,AS8,Z,218,5.0,7.0,10.638297872340425,0.5,900.0,0.0033333333333333335,1.4000000000000004,72.66666666666667,36.333333333333336
2024,BMW,X5 M60i,Sport utility vehicle: Standard,4.4,8,AS8,Z,285,4.0,5.0,8.130081300813007,0.55,1320.0,0.0033333333333333335,3.3000000000000007,64.77272727272727,35.625
2024,BMW,X6 xDrive40i,Sport utility vehicle: Standard,3.0,6,AS8,Z,223,5.0,7.0,10.416666666666668,0.5,900.0,0.0033333333333333335,1.4000000000000004,74.33333333333333,37.166666666666664
2024,BMW,X6 M60i,Sport utility vehicle: Standard,4.4,8,AS8,Z,285,4.0,5.0,8.130081300813007,0.55,1320.0,0.0033333333333333335,3.3000000000000007,64.77272727272727,35.625
2024,BMW,X7 xDrive40i,Sport utility vehicle: Standard,3.0,6,AS8,Z,243,5.0,7.0,9.523809523809524,0.5,900.0,0.0033333333333333335,1.8000000000000007,81.0,40.5
2024,BMW,X7 M60i,Sport utility vehicle: Standard,4.4,8,AS8,Z,299,4.0,5.0,7.751937984496124,0.55,1320.0,0.0033333333333333335,3.200000000000001,67.95454545454545,37.375
2024,BMW,Z4 sDrive30i,Two-seater,2.0,4,AS8,Z,194,6.0,7.0,11.904761904761905,0.5,420.0,0.004761904761904762,2.3000000000000007,97.0,48.5
2024,BMW,Z4 M40i,Two-seater,3.0,6,AS8,Z,210,5.0,5.0,10.989010989010989,0.5,630.0,0.004761904761904762,2.9000000000000004,70.0,35.0
2024,Buick,Enclave AWD,Sport utility vehicle: Standard,3.6,6,A9,X,280,4.0,6.0,8.403361344537815,0.6,1080.0,0.0033333333333333335,4.200000000000001,77.77777777777777,46.666666666666664
2024,Buick,Encore GX,Sport utility vehicle: Small,1.3,3,AV,X,183,6.0,7.0,12.820512820512821,0.43333333333333335,390.0,0.0033333333333333335,0.40000000000000036,140.76923076923077,61.0
2024,Buick,Encore GX AWD,Sport utility vehicle: Small,1.3,3,A9,X,207,5.0,7.0,11.363636363636363,0.43333333333333335,390.0,0.0033333333333333335,0.6999999999999993,159.23076923076923,69.0
2024,Buick,Envision AWD,Sport utility vehicle: Small,2.0,4,AS9,X,229,5.0,7.0,10.309278350515465,0.5,600.0,0.0033333333333333335,2.5,114.5,57.25
2024,Buick,Envista,Station wagon: Small,1.2,3,A6,X,185,6.0,7.0,12.658227848101266,0.39999999999999997,396.00000000000006,0.00303030303030303,1.0,154.16666666666669,61.666666666666664
2024,Cadillac,CT4,Compact,2.0,4,AS8,Z,214,5.0,7.0,10.989010989010989,0.5,480.0,0.004166666666666667,3.3,107.0,53.5
2024,Cadillac,CT4,Compact,2.7,4,AS10,Z,221,5.0,6.0,10.526315789473685,0.675,648.0,0.004166666666666667,3.4000000000000004,81.85185185185185,55.25
2024,Cadillac,CT4 AWD,Compact,2.0,4,AS8,Z,223,5.0,7.0,10.526315789473685,0.5,480.0,0.004166666666666667,3.4000000000000004,111.5,55.75
2024,Cadillac,CT4 AWD,Compact,2.7,4,AS10,Z,231,5.0,6.0,10.1010101010101,0.675,648.0,0.004166666666666667,3.200000000000001,85.55555555555554,57.75
2024,Cadillac,CT4-V,Compact,2.7,4,AS10,Z,236,5.0,6.0,9.803921568627452,0.675,648.0,0.004166666666666667,3.6000000000000014,87.4074074074074,59.0
2024,Cadillac,CT4-V,Compact,3.6,6,AS10,Z,297,4.0,5.0,7.936507936507937,0.6,864.0,0.004166666666666667,5.300000000000001,82.5,49.5
2024,Cadillac,CT4-V,Compact,3.6,6,M6,Z,303,4.0,5.0,7.6923076923076925,0.6,864.0,0.004166666666666667,5.0,84.16666666666667,50.5
2024,Cadillac,CT4-V AWD,Compact,2.7,4,AS10,Z,244,5.0,6.0,9.615384615384615,0.675,648.0,0.004166666666666667,3.5999999999999996,90.37037037037037,61.0
2024,Cadillac,CT5,Mid-size,2.0,4,AS10,Z,207,5.0,7.0,11.363636363636363,0.5,600.0,0.0033333333333333335,3.200000000000001,103.5,51.75
2024,Cadillac,CT5,Mid-size,3.0,6,AS10,Z,252,5.0,5.0,9.25925925925926,0.5,900.0,0.0033333333333333335,3.700000000000001,84.0,42.0
2024,Cadillac,CT5 AWD,Mid-size,2.0,4,AS10,Z,224,5.0,7.0,10.526315789473685,0.5,600.0,0.0033333333333333335,3.1000000000000005,112.0,56.0
2024,Cadillac,CT5 AWD,Mid-size,3.0,6,AS10,Z,265,4.0,5.0,8.849557522123893,0.5,900.0,0.0033333333333333335,4.0,88.33333333333333,44.166666666666664
2024,Cadillac,CT5-V,Mid-size,3.0,6,AS10,Z,263,4.0,5.0,8.928571428571429,0.5,900.0,0.0033333333333333335,4.299999999999999,87.66666666666667,43.833333333333336
2024,Cadillac,CT5-V,Mid-size,6.2,8,AS10,Z,347,3.0,3.0,6.756756756756756,0.775,1860.0,0.0033333333333333335,6.899999999999999,55.96774193548387,43.375
2024,Cadillac,CT5-V AWD,Mid-size,3.0,6,AS10,Z,265,4.0,5.0,8.849557522123893,0.5,900.0,0.0033333333333333335,4.0,88.33333333333333,44.166666666666664
2024,Cadillac,Escalade 4WD,Sport utility vehicle: Standard,3.0,6,A10,D,281,4.0,3.0,9.523809523809524,0.5,900.0,0.0033333333333333335,2.6999999999999993,93.66666666666667,46.833333333333336
2024,Cadillac,Escalade 4WD,Sport utility vehicle: Standard,6.2,8,A10,Z,350,3.0,6.0,6.666666666666667,0.775,1860.0,0.0033333333333333335,3.6000000000000014,56.45161290322581,43.75
2024,Cadillac,XT4,Sport utility vehicle: Small,2.0,4,AS9,Z,214,5.0,7.0,10.989010989010989,0.5,600.0,0.0033333333333333335,1.9000000000000004,107.0,53.5
2024,Cadillac,XT4 AWD,Sport utility vehicle: Small,2.0,4,AS9,Z,224,5.0,7.0,10.526315789473685,0.5,600.0,0.0033333333333333335,2.0,112.0,56.0
2024,Cadillac,XT5,Sport utility vehicle: Small,2.0,4,AS9,Z,228,5.0,7.0,10.309278350515465,0.5,600.0,0.0033333333333333335,2.700000000000001,114.0,57.0
2024,Cadillac,XT5 AWD,Sport utility vehicle: Small,2.0,4,AS9,Z,237,5.0,7.0,9.900990099009901,0.5,600.0,0.0033333333333333335,2.5,118.5,59.25
2024,Cadillac,XT5 AWD,Sport utility vehicle: Small,3.6,6,AS9,X,264,4.0,6.0,8.928571428571429,0.6,1080.0,0.0033333333333333335,3.700000000000001,73.33333333333333,44.0
2024,Cadillac,XT6 AWD,Sport utility vehicle: Small,2.0,4,AS9,Z,239,5.0,7.0,9.803921568627452,0.5,600.0,0.0033333333333333335,2.1999999999999993,119.5,59.75
2024,Cadillac,XT6 AWD,Sport utility vehicle: Small,3.6,6,AS9,X,269,4.0,6.0,8.695652173913043,0.6,1080.0,0.0033333333333333335,3.5999999999999996,74.72222222222221,44.833333333333336
2024,Chevrolet,Blazer AWD,Sport utility vehicle: Small,2.0,4,A9,X,229,5.0,7.0,10.1010101010101,0.5,600.0,0.0033333333333333335,2.1000000000000014,114.5,57.25
2024,Chevrolet,Blazer AWD,Sport utility vehicle: Small,3.6,6,A9,X,262,4.0,6.0,8.928571428571429,0.6,1080.0,0.0033333333333333335,3.700000000000001,72.77777777777777,43.666666666666664
2024,Chevrolet,Camaro,Subcompact,3.6,6,AS10,X,253,5.0,6.0,9.345794392523365,0.6,604.8,0.005952380952380953,4.600000000000001,70.27777777777777,42.166666666666664
2024,Chevrolet,Camaro,Subcompact,3.6,6,M6,X,280,4.0,6.0,8.403361344537815,0.6,604.8,0.005952380952380953,5.300000000000001,77.77777777777777,46.666666666666664
2024,Chevrolet,Camaro SS,Subcompact,6.2,8,AS10,Z,281,4.0,1.0,8.333333333333334,0.775,1041.6,0.005952380952380953,5.699999999999999,45.32258064516129,35.125
2024,Chevrolet,Camaro SS,Subcompact,6.2,8,M6,Z,297,4.0,1.0,7.936507936507937,0.775,1041.6,0.005952380952380953,5.0,47.90322580645161,37.125
2024,Chevrolet,Camaro ZL1,Subcompact,6.2,8,AS10,Z,355,3.0,1.0,6.622516556291391,0.775,1041.6,0.005952380952380953,7.100000000000001,57.25806451612903,44.375
2024,Chevrolet,Camaro ZL1,Subcompact,6.2,8,M6,Z,349,3.0,1.0,6.7114093959731544,0.775,1041.6,0.005952380952380953,5.199999999999999,56.29032258064516,43.625
2024,Chevrolet,Colorado,Pickup truck: Small,2.7,4,A8,X,256,5.0,7.0,9.174311926605505,0.675,1134.0,0.002380952380952381,1.9000000000000004,94.81481481481481,64.0
2024,Chevrolet,Colorado (Turbo Plus),Pickup truck: Small,2.7,4,A8,X,261,4.0,7.0,9.00900900900901,0.675,1134.0,0.002380952380952381,2.6000000000000014,96.66666666666666,65.25
2024,Chevrolet,Colorado 4WD,Pickup truck: Small,2.7,4,A8,X,278,4.0,7.0,8.47457627118644,0.675,1134.0,0.002380952380952381,1.8999999999999986,102.96296296296296,69.5
2024,Chevrolet,Colorado 4WD (Turbo Plus),Pickup truck: Small,2.7,4,A8,X,277,4.0,7.0,8.47457627118644,0.675,1134.0,0.002380952380952381,2.5999999999999996,102.59259259259258,69.25
2024,Chevrolet,Colorado 4WD Mud Terrain Tire (Turbo Plus),Pickup truck: Small,2.7,4,A8,X,307,4.0,7.0,7.633587786259542,0.675,1134.0,0.002380952380952381,2.0999999999999996,113.7037037037037,76.75
2024,Chevrolet,Colorado ZR2 4WD (Turbo Plus),Pickup truck: Small,2.7,4,A8,X,328,3.0,7.0,7.142857142857143,0.675,1134.0,0.002380952380952381,0.29999999999999893,121.48148148148147,82.0
2024,Chevrolet,Colorado ZR2 Bison 4WD (Turbo Plus),Pickup truck: Small,2.7,4,A8,X,350,3.0,7.0,6.7114093959731544,0.675,1134.0,0.002380952380952381,-0.29999999999999893,129.62962962962962,87.5
2024,Chevrolet,Corvette,Two-seater,6.2,8,AS8,Z,295,4.0,5.0,8.0,0.775,1302.0,0.004761904761904762,5.6,47.58064516129032,36.875
2024,Chevrolet,Corvette E-Ray,Two-seater,6.2,8,AS8,Z,298,4.0,3.0,7.874015748031496,0.775,1302.0,0.004761904761904762,5.4,48.064516129032256,37.25
2024,Chevrolet,Equinox,Sport utility vehicle: Small,1.5,4,A6,X,193,6.0,7.0,11.764705882352942,0.375,450.0,0.0033333333333333335,1.4999999999999991,128.66666666666666,48.25
2024,Chevrolet,Equinox AWD,Sport utility vehicle: Small,1.5,4,A6,X,207,5.0,7.0,11.235955056179774,0.375,450.0,0.0033333333333333335,1.799999999999999,138.0,51.75
2024,Chevrolet,Malibu,Mid-size,1.5,4,AV,X,178,6.0,7.0,12.987012987012987,0.375,450.0,0.0033333333333333335,1.7000000000000002,118.66666666666667,44.5
2024,Chevrolet,Silverado,Pickup truck: Standard,2.7,4,A8,X,281,4.0,7.0,8.333333333333334,0.675,1134.0,0.002380952380952381,2.0,104.07407407407406,70.25
2024,Chevrolet,Silverado (With Sport Mode),Pickup truck: Standard,2.7,4,A8,X,292,4.0,7.0,8.0,0.675,1134.0,0.002380952380952381,2.200000000000001,108.14814814814814,73.0
2024,Chevrolet,Silverado,Pickup truck: Standard,3.0,6,A10,D,247,5.0,5.0,10.869565217391305,0.5,1260.0,0.002380952380952381,2.0,82.33333333333333,41.166666666666664
2024,Chevrolet,Silverado,Pickup truck: Standard,5.3,8,A10,X,309,4.0,7.0,7.575757575757576,0.6625,2226.0,0.0023809523809523807,3.299999999999999,58.301886792452834,38.625
2024,Chevrolet,Silverado FFV,Pickup truck: Standard,5.3,8,A10,X,308,4.0,5.0,7.633587786259542,0.6625,2226.0,0.0023809523809523807,2.6000000000000014,58.113207547169814,38.5
2024,Chevrolet,Silverado FFV,Pickup truck: Standard,5.3,8,A10,E,293,4.0,5.0,5.649717514124294,0.6625,2226.0,0.0023809523809523807,4.300000000000001,55.28301886792453,36.625
2024,Chevrolet,Silverado 4WD,Pickup truck: Standard,2.7,4,A8,X,289,4.0,7.0,8.130081300813007,0.675,1134.0,0.002380952380952381,2.0,107.03703703703702,72.25
2024,Chevrolet,Silverado 4WD (With Sport Mode),Pickup truck: Standard,2.7,4,A8,X,314,4.0,7.0,7.462686567164179,0.675,1134.0,0.002380952380952381,1.3000000000000007,116.29629629629629,78.5
2024,Chevrolet,Silverado 4WD Mud Terrain Tire,Pickup truck: Standard,2.7,4,A8,X,337,3.0,7.0,6.944444444444445,0.675,1134.0,0.002380952380952381,1.0,124.81481481481481,84.25
2024,Chevrolet,Silverado 4WD Mud Terrain Tire (With Sport Mode),Pickup truck: Standard,2.7,4,A8,X,332,3.0,7.0,7.042253521126761,0.675,1134.0,0.002380952380952381,1.0,122.96296296296296,83.0
2024,Chevrolet,Silverado 4WD,Pickup truck: Standard,3.0,6,A10,D,280,4.0,5.0,9.615384615384615,0.5,1260.0,0.002380952380952381,1.3000000000000007,93.33333333333333,46.666666666666664
2024,Chevrolet,Silverado 4WD (With Sport Mode),Pickup truck: Standard,3.0,6,A10,D,259,4.0,5.0,10.416666666666668,0.5,1260.0,0.002380952380952381,1.700000000000001,86.33333333333333,43.166666666666664
2024,Chevrolet,Silverado 4WD Mud Terrain Tire,Pickup truck: Standard,3.0,6,A10,D,293,4.0,5.0,9.174311926605505,0.5,1260.0,0.002380952380952381,0.9000000000000004,97.66666666666667,48.833333333333336
2024,Chevrolet,Silverado 4WD,Pickup truck: Standard,5.3,8,A10,X,332,3.0,7.0,7.042253521126761,0.6625,2226.0,0.0023809523809523807,2.9000000000000004,62.64150943396227,41.5
2024,Chevrolet,Silverado 4WD FFV,Pickup truck: Standard,5.3,8,A10,X,326,3.0,5.0,7.194244604316546,0.6625,2226.0,0.0023809523809523807,3.0,61.509433962264154,40.75
2024,Chevrolet,Silverado 4WD FFV,Pickup truck: Standard,5.3,8,A10,E,318,3.0,5.0,5.208333333333334,0.6625,2226.0,0.0023809523809523807,4.699999999999999,60.0,39.75
2024,Chevrolet,Silverado 4WD Mud Terrain Tire,Pickup truck: Standard,5.3,8,A10,X,342,3.0,7.0,6.8493150684931505,0.6625,2226.0,0.0023809523809523807,2.700000000000001,64.52830188679245,42.75
2024,Chevrolet,Silverado 4WD Mud Terrain Tire FFV,Pickup truck: Standard,5.3,8,A10,X,326,3.0,5.0,7.194244604316546,0.6625,2226.0,0.0023809523809523807,3.0,61.509433962264154,40.75
2024,Chevrolet,Silverado 4WD Mud Terrain Tire FFV,Pickup truck: Standard,5.3,8,A10,E,318,3.0,5.0,5.208333333333334,0.6625,2226.0,0.0023809523809523807,4.699999999999999,60.0,39.75
2024,Chevrolet,Silverado 4WD,Pickup truck: Standard,6.2,8,A10,Z,327,3.0,6.0,7.194244604316546,0.775,2604.0,0.002380952380952381,3.6999999999999993,52.74193548387097,40.875
2024,Chevrolet,Silverado 4WD ZR2,Pickup truck: Standard,3.0,6,A10,D,306,4.0,5.0,8.771929824561402,0.5,1260.0,0.002380952380952381,1.0999999999999996,102.0,51.0
2024,Chevrolet,Suburban,Sport utility vehicle: Standard,3.0,6,A10,D,272,4.0,3.0,9.900990099009901,0.5,900.0,0.0033333333333333335,2.5,90.66666666666667,45.333333333333336
2024,Chevrolet,Suburban,Sport utility vehicle: Standard,5.3,8,A10,X,327,3.0,6.0,7.142857142857143,0.6625,1590.0,0.003333333333333333,4.0,61.69811320754717,40.875
2024,Chevrolet,Suburban 4WD,Sport utility vehicle: Standard,3.0,6,A10,D,281,4.0,3.0,9.523809523809524,0.5,900.0,0.0033333333333333335,2.6999999999999993,93.66666666666667,46.833333333333336
2024,Chevrolet,Suburban 4WD,Sport utility vehicle: Standard,5.3,8,A10,X,346,3.0,6.0,6.756756756756756,0.6625,1590.0,0.003333333333333333,3.0,65.28301886792453,43.25
